external_id,active,address,activation_date,number_arc,type_arc,district,carpet,lat,long,id,owner,operator
w844,,"Краснопресненская набережная, 16с1",,1,,,,55.747792,37.543616,3968,whoosh,ultradop
w845,,"Краснопресненская набережная, 16с1",,1,,,,55.747792,37.543616,3969,whoosh,ultradop
w846,,"Краснопресненская набережная, 12",,1,,,,55.749867,37.538692,3970,whoosh,ultradop
w847,,"Краснопресненская набережная, 12",,1,,,,55.749867,37.538692,3971,whoosh,ultradop
w848,,"Краснопресненская набережная, 12",,1,,,,55.749867,37.538692,3972,whoosh,ultradop
w849,,Большая дорогомиловская,,1,,,,55.746598,37.560423,3973,whoosh,ultradop
w850,,"улица Брянский переулок, 2",,1,,,,55.744726,37.564681,3974,whoosh,ultradop
w851,,"Воробъевское шоссе, 2с5",,1,,,,55.728071,37.541535,3975,whoosh,ultradop
w852,,"Воробъевское шоссе, 2с5",,1,,,,55.728071,37.541535,3976,whoosh,ultradop
w853,,"Воробъевское шоссе, 2с5",,1,,,,55.728071,37.541535,3977,whoosh,ultradop
w854,,"Воробъевское шоссе, 2с5",,1,,,,55.728071,37.541535,3978,whoosh,ultradop
w855,,"Воробъевское шоссе, 2с5",,1,,,,55.728071,37.541535,3979,whoosh,ultradop
w856,,"улица Большая пироговская, 23",,1,,,,55.726504,37.561714,3980,whoosh,ultradop
w857,,"Комсомольский проспект, 28",,1,,,,55.726986,37.580904,3981,whoosh,ultradop
w858,,Центральный вход в ПГ сторона Музеона,,1,,,,55.732648,37.604624,3982,whoosh,ultradop
w859,,Центральный вход в ПГ сторона Музеона,,1,,,,55.732648,37.604624,3983,whoosh,ultradop
w860,,Центральный вход в ПГ сторона Музеона,,1,,,,55.732648,37.604624,3984,whoosh,ultradop
w861,,Центральный вход в ПГ сторона Музеона,,1,,,,55.732648,37.604624,3985,whoosh,ultradop
w862,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3986,whoosh,ultradop
w863,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3987,whoosh,ultradop
w864,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3988,whoosh,ultradop
w865,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3989,whoosh,ultradop
w866,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3990,whoosh,ultradop
w867,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3991,whoosh,ultradop
w868,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3992,whoosh,ultradop
w869,,Центральный вход в ПГ,,1,,,,55.731936,37.604797,3993,whoosh,ultradop
w870,,"Большая Якиманка, 18",,1,,,,55.738811,37.61523,3994,whoosh,ultradop
w871,,Коровий вал к1а,,1,,,,55.729343,37.623073,3995,whoosh,ultradop
w872,,Коровий вал к1а,,1,,,,55.729343,37.623073,3996,whoosh,ultradop
w873,,"Пятницкая, 82/34",,1,,,,55.730362,37.625556,3997,whoosh,ultradop
w874,,"Павелецкая площадь, 2с1",,1,,,,55.730426,37.634793,3998,whoosh,ultradop
w875,,"Зацепский вал, 2с3",,1,,,,55.733245,37.64108,3999,whoosh,ultradop
w876,,"улица Нижняя радищевская, 5с1",,1,,,,55.74299,37.654303,4000,whoosh,ultradop
w877,,"Ленинский проспект, 10к1",,1,,,,55.721235,37.599731,4001,whoosh,ultradop
w878,,"Ленинский проспект, 10к1",,1,,,,55.721235,37.599731,4002,whoosh,ultradop
w879,,"Ленинский проспект, 15",,1,,,,55.719841,37.599851,4003,whoosh,ultradop
w880,,"Серпуховской вал, 7",,1,,,,55.711282,37.614173,4004,whoosh,ultradop
w881,,"Ленинский проспект, 34",,1,,,,55.707145,37.578317,4005,whoosh,ultradop
w882,,"Проспект 60-летия Октября, 2/41",,1,,,,55.706063,37.580253,4006,whoosh,ultradop
w883,,"Проспект 60 летия октября, 8а",,1,,,,55.700876,37.578582,4007,whoosh,ultradop
w884,,"улица Вавилова, 28",,1,,,,55.700109,37.576144,4008,whoosh,ultradop
w885,,"улица Вавилова, 40",,1,,,,55.694603,37.565941,4009,whoosh,ultradop
w886,,"Ленинский проспект, 54",,1,,,,55.69756,37.561504,4010,whoosh,ultradop
w887,,"Крымская набережная, 10с5",,1,,,,55.738983,37.610806,4011,whoosh,ultradop
w888,,"Отрадный проезд, 4",,1,,,,55.854538,37.608659,4012,whoosh,ultradop
w889,,"Ленинградский проспект, 12",,1,,,,55.780142,37.57846,4013,whoosh,ultradop
w890,,"улица Нижняя, 4",,1,,,,55.77722,37.578735,4014,whoosh,ultradop
w891,,"улица Профсоюзная, 9",,1,,,,55.682552,37.569958,4015,whoosh,ultradop
w892,,"улица Поклонная, 10",,1,,,,55.735786,37.528187,4016,whoosh,ultradop
w893,,"улица Поклонная, 4",,1,,,,55.737182,37.533248,4017,whoosh,ultradop
w894,,"улица Мосфильмовская, 35с2",,1,,,,55.71266,37.510582,4018,whoosh,ultradop
w895,,"Воронцовские пруды,3",,1,,,,55.664386,37.534661,4019,whoosh,ultradop
w896,,"улица Живописная, 36к1",,1,,,,55.794118,37.45465,4020,whoosh,ultradop
w897,,"улица Яна Райниса, 14к1",,1,,,,55.849213,37.419695,4021,whoosh,ultradop
w898,,"улица Красноярская, 3к2",,1,,,,55.817324,37.83253,4022,whoosh,ultradop
w899,,"улица Красноярская, 9",,1,,,,55.823152,37.832882,4023,whoosh,ultradop
w900,,"Хабаровская, 27",,1,,,,55.828102,37.824548,4024,whoosh,ultradop
w901,,"Ленинский проспект, 95",,1,,,,55.674702,37.526913,4025,whoosh,ultradop
w902,,"улица Теплый стан, 10",,1,,,,55.628747,37.485041,4026,whoosh,ultradop
w903,,"улица Академика Варги, 8к1",,1,,,,55.630066,37.476419,4027,whoosh,ultradop
w904,,"улица Академика Варги, 22",,1,,,,55.623085,37.494457,4028,whoosh,ultradop
w905,,"улица Генерала Тюленева, 4Ас3",,1,,,,55.625431,37.484195,4029,whoosh,ultradop
w906,,"улица Теплый стан, 17",,1,,,,55.625012,37.490393,4030,whoosh,ultradop
w907,,"улица Большая Переяславская, 10",,1,,,,55.782944,37.642472,4031,whoosh,ultradop
w908,,"Шоссе Энтузиастов, 74/2",,1,,,,55.764217,37.783084,4032,whoosh,ultradop
w909,,"улица Новорогожская, 14к1",,1,,,,55.740892,37.685194,4033,whoosh,ultradop
w910,,"улица Арбат, 15/43",,1,,,,55.751196,37.596856,4034,whoosh,ultradop
w911,,"улица Арбат, 55/32",,1,,,,55.74743,37.585134,4035,whoosh,ultradop
w912,,"улица Земляной Вал, 38-40/15с9",,1,,,,55.755213,37.656941,4036,whoosh,ultradop
w913,,"улица Рабочая, 37",,1,,,,55.741071,37.687366,4037,whoosh,ultradop
w914,,"улица Люблинская, 78к3",,1,,,,55.662503,37.731349,4038,whoosh,ultradop
w915,,"Ленинский проспект, 43",,1,,,,55.704408,37.575104,4039,whoosh,ultradop
w916,,"Кавказский броезд, 49/25",,1,,,,55.627474,37.647482,4040,whoosh,ultradop
w917,,"Фрунзенская набережная, 54",,1,,,,55.715692,37.577425,4041,whoosh,ultradop
w918,,"Фрунзенская набережная, 46",,1,,,,55.71889,37.582427,4042,whoosh,ultradop
w919,,"Остановка НПГТ ""1-я Фрунзенская улица""",,1,,,,55.725739,37.589769,4043,whoosh,ultradop
w920,,"Саввинская набережная, 23с1",,1,,,,55.732021,37.559637,4044,whoosh,ultradop
w921,,"Саввинская набережная, 11",,1,,,,55.734741,37.564883,4045,whoosh,ultradop
w922,,"улица Лебедева, 1с52",,1,,,,55.699466,37.531764,4046,whoosh,ultradop
w923,,"улица Колмогорова, 1с52",,1,,,,55.69838,37.529856,4047,whoosh,ultradop
w924,,"улица Колмогорова, 1с12",,1,,,,55.704091,37.521916,4048,whoosh,ultradop
w925,,"Ленинские Горы, 1с51",,1,,,,55.698411,37.537102,4049,whoosh,ultradop
w926,,"улица Новая Басманная, 2/1с1",,1,,,,55.769571,37.653046,4050,whoosh,ultradop
w927,,"улица Стрелецкая, 14к2",,1,,,,55.796037,37.60227,4051,whoosh,ultradop
w928,,"Кронштадтский бульвар, 43к3",,1,,,,55.850677,37.500673,4052,whoosh,ultradop
w929,,"улица Сельскохозяйственная, 35",,1,,,,55.853364,37.625922,4053,whoosh,ultradop
w930,,"улица Нижняя Масловка, 19",,1,,,,55.791181,37.570819,4054,whoosh,ultradop
w931,,"улица Маресьева,10к1",,1,,,,55.712149,37.939282,4055,whoosh,ultradop
w932,,"улица Маршала Ерёменко, 3к2",,1,,,,55.710273,37.946959,4056,whoosh,ultradop
w933,,"улица Ильинка, 4",,1,,,,55.752555,37.626017,4057,whoosh,ultradop
w934,,"улица Смольная, 2",,1,,,,55.84414,37.50092,4058,whoosh,ultradop
w935,,"улица Набережная Тараса Шевченко, 5",,1,,,,55.749826,37.572162,4059,whoosh,ultradop
w936,,"улица Смольная, 2",,1,,,,55.84414,37.50092,4060,whoosh,ultradop
w937,,"улица Академика Анохина, 2к1А",,1,,,,55.669854,37.477287,4061,whoosh,ultradop
w938,,"проспект Вернадского, 78с14",,1,,,,55.669552,37.478808,4062,whoosh,ultradop
w939,,"проспект Вернадского, 76кА",,1,,,,55.671959,37.490359,4063,whoosh,ultradop
w940,,"Большая Ордынка, 46с3",,1,,,,55.735512,37.624301,4064,whoosh,ultradop
w941,,"Сумской проезд, 4к1",,1,,,,55.63445,37.607368,4065,whoosh,ultradop
w942,,Станция метро Охотный ряд (вых. 5-6),,1,,,,55.756803,37.615282,4066,whoosh,ultradop
w943,,Станция метро Охотный ряд (вых. 5-6),,1,,,,55.756803,37.615282,4067,whoosh,ultradop
w944,,"улица Винокурова, 28к1",,1,,,,55.6842,37.598366,4068,whoosh,ultradop
w945,,"Береговой проезд, 3",,1,,,,55.758273,37.50867,4069,whoosh,ultradop
w946,,"проспект Андропова, 1",,1,,,,55.691724,37.678491,4070,whoosh,ultradop
w947,,"Новая Басманная улица, 2/1с1",,1,,,,55.769572,37.653026,4071,whoosh,ultradop
w948,,"улица Верхняя Красносельская, 3А",,1,,,,55.784628,37.665063,4072,whoosh,ultradop
w949,,"Остановка НПГТ ""Восточный вокзал""",,1,,,,55.802169,37.745155,4073,whoosh,ultradop
w950,,"Остановка НПГТ ""Восточный вокзал""",,1,,,,55.802169,37.745155,4074,whoosh,ultradop
w951,,"Кутузовский проспект, 37",,1,,,,55.739084,37.53254,4075,whoosh,ultradop
w952,,"Старопетровский проезд, 7Ас22",,1,,,,55.825982,37.498135,4076,whoosh,ultradop
w953,,"улица Винокурова, 7/5к1",,1,,,,55.688452,37.586393,4077,whoosh,ultradop
w954,,Станция метро Профсоюзная (вых. 3-4),,1,,,,55.677346,37.561597,4078,whoosh,ultradop
w955,,"улица Профсоюзная, 32к1",,1,,,,55.676721,37.561341,4079,whoosh,ultradop
w956,,"улица Дунаевского, 4",,1,,,,55.742854,37.545338,4080,whoosh,ultradop
w957,,"Кутузовский проспект, 33",,1,,,,55.741586,37.54273,4081,whoosh,ultradop
w958,,"Кутузовский проспект, 35",,1,,,,55.73929,37.536827,4082,whoosh,ultradop
w959,,"Кутузовский проспект, 41",,1,,,,55.738574,37.530424,4083,whoosh,ultradop
w960,,"набережная Тараса Шевченко, 23А",,1,,,,55.746109,37.546681,4084,whoosh,ultradop
w961,,"улица Воздвиженка, 18/9",,1,,,,55.753094,37.601551,4085,whoosh,ultradop
w962,,"улица Новый Арбат, 10",,1,,,,55.753437,37.593951,4086,whoosh,ultradop
w963,,"Трубниковский переулок, 13с1",,1,,,,55.75346,37.586724,4087,whoosh,ultradop
w964,,"Кутузовский проспект, 30",,1,,,,55.740926,37.536402,4088,whoosh,ultradop
w965,,"Светлогорский проезд, 7А",,1,,,,55.845417,37.403769,4089,whoosh,ultradop
w966,,"Малый Тишинский переулок, 11/12",,1,,,,55.770758,37.578742,4090,whoosh,ultradop
w967,,"Красностуденческий проезд, 25/38",,1,,,,55.823506,37.558325,4091,whoosh,ultradop
w968,,"улица Ботаническая, 27",,1,,,,55.833516,37.595075,4092,whoosh,ultradop
w969,,"улица Большая Академическая, 51/1",,1,,,,55.836582,37.538004,4093,whoosh,ultradop
w970,,"улица Михалковская, 2с2",,1,,,,55.837206,37.539787,4094,whoosh,ultradop
w971,,"улица Мелиховская, 6",,1,,,,55.901648,37.608016,4095,whoosh,ultradop
w972,,"улица Белозерская, 9",,1,,,,55.897763,37.61268,4096,whoosh,ultradop
w973,,"улица Корнейчука, 24",,1,,,,55.900997,37.614493,4097,whoosh,ultradop
w974,,"улица Лескова, 22",,1,,,,55.895955,37.61044,4098,whoosh,ultradop
w975,,"Осташковский проезд, 6с2",,1,,,,55.876263,37.685788,4099,whoosh,ultradop
w976,,"улица Ангарская, 17",,1,,,,55.875671,37.516614,4100,whoosh,ultradop
w977,,"Бескудниковский бульвар, 44",,1,,,,55.873807,37.546702,4101,whoosh,ultradop
w978,,"улица Бойцовая, 8",,1,,,,55.810863,37.717651,4102,whoosh,ultradop
w979,,"улица Лобачевского, 90А",,1,,,,55.6747,37.486328,4103,whoosh,ultradop
w980,,"улица Михневская, 2Дс1",,1,,,,55.581601,37.661709,4104,whoosh,ultradop
w981,,"Напольный проезд, 7",,1,,,,55.757444,37.828096,4105,whoosh,ultradop
w982,,"улица Сергия Радонежского, 31",,1,,,,55.746735,37.67985,4106,whoosh,ultradop
w983,,"Востряковский проезд, 7к2А",,1,,,,55.581222,37.642199,4107,whoosh,ultradop
w984,,"улица Медынская, 14к1",,1,,,,55.582362,37.647505,4108,whoosh,ultradop
w985,,"улица 3-я Владимирская, 4",,1,,,,55.762939,37.784746,4109,whoosh,ultradop
w986,,"улица 2-я Владимирская, 55/56",,1,,,,55.745501,37.788319,4110,whoosh,ultradop
w987,,"улица Донецкая, 26",,1,,,,55.647706,37.71071,4111,whoosh,ultradop
w988,,"улица 1905 года, 5",,1,,,,55.759554,37.557981,4112,whoosh,ultradop
w989,,"улица Заморёнова, 24с3",,1,,,,55.760838,37.568781,4113,whoosh,ultradop
w990,,"Электролитный проезд, 3с12",,1,,,,55.673108,37.61868,4114,whoosh,ultradop
w991,,"улица Большая Никитская, 50/8с2",,1,,,,55.75866,37.590248,4115,whoosh,ultradop
w992,,"Переулок Сивцев Вражек, 31/13",,1,,,,55.747085,37.590352,4116,whoosh,ultradop
w993,,"улица Серафимовича, 2 через дорогу",,1,,,,55.744736,37.61326,4117,whoosh,ultradop
w994,,"улица Бахрушина, 36/14с3",,1,,,,55.731439,37.637782,4118,whoosh,ultradop
w995,,"улица Бирюлёвская, 31А",,1,,,,55.591079,37.664098,4119,whoosh,ultradop
w996,,"улица Липецкая, 32",,1,,,,55.5895,37.673202,4120,whoosh,ultradop
w997,,"улица Липецкая, 16/14к1",,1,,,,55.595636,37.671936,4121,whoosh,ultradop
w998,,"улица Липецкая, 2А",,1,,,,55.601018,37.67058,4122,whoosh,ultradop
w999,,"улица 6-я Радиальная, 3к8",,1,,,,55.605155,37.661749,4123,whoosh,ultradop
w1000,,"улица Булатниковская, 2А",,1,,,,55.580132,37.651538,4124,whoosh,ultradop
w1001,,"улица Булатниковская, 1к1А",,1,,,,55.579214,37.659612,4125,whoosh,ultradop
w1002,,"Новоясеневский проспект, 30с1",,1,,,,55.605265,37.535825,4126,whoosh,ultradop
w1003,,"улица Академика Виноградова, 1",,1,,,,55.631423,37.483025,4127,whoosh,ultradop
w1004,,"улица Академика Виноградова, 12",,1,,,,55.634019,37.487706,4128,whoosh,ultradop
w1005,,"улица Большая Филёвская, 23к1",,1,,,,55.745968,37.4903,4129,whoosh,ultradop
w1006,,"улица Большая Филёвская, 35",,1,,,,55.743272,37.481138,4130,whoosh,ultradop
w1007,,"улица Домодедовская, вл24А",,1,,,,55.608883,37.7094,4131,whoosh,ultradop
w1008,,"Ореховый бульвар, 12к2А",,1,,,,55.605992,37.71231,4132,whoosh,ultradop
w1009,,"улица Михайлова, 43",,1,,,,55.722772,37.781646,4133,whoosh,ultradop
w1010,,"Смоленская площадь, 6/13",,1,,,,55.749403,37.583064,4134,whoosh,ultradop
w1011,,"улица Пресненский Вал, 44",,1,,,,55.772077,37.571908,4135,whoosh,ultradop
w1012,,"улица Пресненский Вал, 30",,1,,,,55.770931,37.568671,4136,whoosh,ultradop
w1013,,"улица Малая Грузинская, 38",,1,,,,55.767828,37.57258,4137,whoosh,ultradop
w1014,,"Фонтан ""Похищение Европы""",,1,,,,55.743487,37.570861,4138,whoosh,ultradop
w1015,,"Ростовская набережная, 3 через дорогу",,1,,,,55.744218,37.574817,4139,whoosh,ultradop
w1016,,"улица Поварская, 52/55с2",,1,,,,55.757441,37.586619,4140,whoosh,ultradop
w1017,,"улица Поварская, 40с1",,1,,,,55.756163,37.589721,4141,whoosh,ultradop
w1018,,"улица Поварская, 20",,1,,,,55.754412,37.594714,4142,whoosh,ultradop
w1019,,"Остановка НПГТ ""Павелецкий вокзал""",,1,,,,55.731235,37.638163,4143,whoosh,ultradop
w1020,,"улица Профсоюзная, 16/10",,1,,,,55.684579,37.569568,4144,whoosh,ultradop
w1021,,"улица Профсоюзная, 18к1",,1,,,,55.683086,37.567902,4145,whoosh,ultradop
w1022,,"Нахимовский проспект, 48",,1,,,,55.679758,37.56046,4146,whoosh,ultradop
w1023,,"улица Ивана Бабушкина, 24",,1,,,,55.682394,37.555661,4147,whoosh,ultradop
w1024,,"Нахимовский проспект, 63",,1,,,,55.679981,37.558491,4148,whoosh,ultradop
w1025,,"улица Профсоюзная, 29к1",,1,,,,55.673385,37.558357,4149,whoosh,ultradop
w1026,,"улица Вавилова, 57",,1,,,,55.691328,37.561283,4150,whoosh,ultradop
w1027,,"Университетский проспект, 9",,1,,,,55.698012,37.550177,4151,whoosh,ultradop
w1028,,"улица Профсоюзная, 87/3",,1,,,,55.643469,37.527249,4152,whoosh,ultradop
w1029,,"улица Профсоюзная, 79",,1,,,,55.6469,37.529752,4153,whoosh,ultradop
w1030,,"улица Обручева, 63",,1,,,,55.649873,37.56049,4154,whoosh,ultradop
w1031,,"улица Миклухо-Маклая, 65к1с1",,1,,,,55.63829,37.542775,4155,whoosh,ultradop
w1032,,"улица Бутлерова, 24",,1,,,,55.648831,37.536101,4156,whoosh,ultradop
w1033,,"улица Обручева, 29",,1,Алюминиевая,,,55.653436,37.545008,4157,whoosh,ultradop
w1034,,"Набережная Шитова, 72к4",,1,,,,55.805658,37.72938,4158,whoosh,ultradop
w1035,,"Остановка НПГТ ""Бульвар Маршала Рокоссовского, 22""",,1,,,,55.813996,37.721457,4159,whoosh,ultradop
w1036,,"Остановка НПГТ ""3-й проезд Подбельского""",,1,,,,55.818317,37.721816,4160,whoosh,ultradop
w1037,,"Ленинградский проспект, 37к1",,1,,,,55.7931,37.547471,4161,whoosh,ultradop
w1038,,"улица Покрышкина, 11",,1,,,,55.664578,37.464722,4162,whoosh,ultradop
w1039,,"улица Земляной Вал, 52/16с1",,1,,,,55.748452,37.655368,4163,whoosh,ultradop
w1040,,"Николоямский переулок, 3Ас4А",,1,,,,55.749177,37.661403,4164,whoosh,ultradop
w1041,,"Гороховский переулок, 6/1с2",,1,,,,55.764795,37.663738,4165,whoosh,ultradop
w1042,,"Токмаков переулок, 20/31с1",,1,,,,55.763738,37.670557,4166,whoosh,ultradop
w1043,,"Басманный переулок, 7",,1,,,,55.770869,37.658666,4167,whoosh,ultradop
w1044,,"улица Большая Спасская, 9",,1,,,,55.77351,37.639312,4168,whoosh,ultradop
w1045,,"проспект Мира, 26с1",,1,,,,55.77838,37.632818,4169,whoosh,ultradop
w1046,,"улица Краснопролетарская, 10с1",,1,,,,55.776315,37.607434,4170,whoosh,ultradop
w1047,,"Покровский бульвар, 11с6",,1,,,,55.753313,37.651103,4171,whoosh,ultradop
w1048,,"улица Солянка, 5/2с4",,1,,,,55.753017,37.639072,4172,whoosh,ultradop
w1049,,"улица Солянка, 16",,1,,,,55.751054,37.641916,4173,whoosh,ultradop
w1050,,"Газетный переулок, 6",,1,,,,55.757421,37.608601,4174,whoosh,ultradop
w1051,,"Плотников переулок, 11",,1,,,,55.74536,37.588522,4175,whoosh,ultradop
w1052,,"Пречистенская набережная, 17-19",,1,,,,55.73933,37.605846,4176,whoosh,ultradop
w1053,,"Бродников переулок, 3А",,1,,,,55.737575,37.618918,4177,whoosh,ultradop
w1054,,"улица Большая Полянка, 51А/9",,1,,,,55.732013,37.620281,4178,whoosh,ultradop
w1055,,"Погорельский переулок, 6",,1,,,,55.732631,37.622127,4179,whoosh,ultradop
w1056,,"1-й Новокузнецкий переулок, 5-7",,1,,,,55.73487,37.632171,4180,whoosh,ultradop
w1057,,"улица Бахрушина, 20",,1,,,,55.733195,37.636617,4181,whoosh,ultradop
w1058,,"Котельническая набережная, 25с1",,1,,,,55.742832,37.644823,4182,whoosh,ultradop
w1059,,"набережная Шитова, 72с11",,1,,,,55.807177,37.73018,4183,whoosh,ultradop
w1060,,Затонная 11к2а (ТЦ Затонка),,1,,,,55.67917,37.6878,4184,whoosh,ultradop
w1061,,"Остановка НПГТ ""Новоданиловская набережная""",,1,,,,55.697161,37.626203,4185,whoosh,ultradop
w1062,,"Новоданиловская набережная, 10",,1,,,,55.69578,37.626128,4186,whoosh,ultradop
w1063,,"улица Васильевская, 13с1",,1,,,,55.771962,37.588287,4187,whoosh,ultradop
w1064,,"улица Васильевская, 13с1",,1,,,,55.771962,37.588287,4188,whoosh,ultradop
w1065,,"улица Новоостаповская, 5с2",,1,,,,55.723646,37.676034,4189,whoosh,ultradop
w1066,,"улица Новоостаповская, 5с2",,1,,,,55.723646,37.676034,4190,whoosh,ultradop
w1067,,"Измайловское шоссе, 71 3 В",,1,,,,55.790788,37.747068,4191,whoosh,ultradop
w1068,,"Измайловское шоссе, 71 3 В",,1,,,,55.790788,37.747068,4192,whoosh,ultradop
w1069,,"улица Кировоградская, 14",,1,,,,55.622107,37.605966,4193,whoosh,ultradop
w1070,,"улица Кировоградская, 14",,1,,,,55.623031,37.606124,4194,whoosh,ultradop
w1071,,"Измайловское шоссе, 73Жс 8",,1,,,,55.794058,37.752606,4195,whoosh,ultradop
w1072,,"3-й Красносельский переулок, 19с11",,1,,,,55.784594,37.656274,4196,whoosh,ultradop
w1073,,"улица Удальцова, 54",,1,,,,55.685909,37.490493,4197,whoosh,ultradop
w1074,,"улица Академика Королева, 13с1",,1,,,,55.819126,37.620104,4198,whoosh,ultradop
w1075,,"улица Академика Королева, 13с1",,1,,,,55.819126,37.620104,4199,whoosh,ultradop
w1076,,"улица Октябрьская, 58",,1,,,,55.794808,37.61315,4200,whoosh,ultradop
w1077,,"улица Русаковская, 13с5",,1,,,,55.784514,37.672594,4201,whoosh,ultradop
w1078,,"улица Бутлерова, 17",,1,,,,55.650416,37.541975,4202,whoosh,ultradop
w1079,,"улица Выборгская, 22с1",,1,,,,55.835835,37.503131,4203,whoosh,ultradop
w1080,,"Семёновский переулок, 15",,1,,,,55.782309,37.715892,4204,whoosh,ultradop
w1081,,"Погонный проезд, 7А",,1,,,,55.819437,37.706873,4205,whoosh,ultradop
w1082,,"улица Шереметьевская, 19к2с2",,1,,,,55.79935,37.615088,4206,whoosh,ultradop
w1083,,"улица Суворовская, 5",,1,,,,55.787011,37.709404,4207,whoosh,ultradop
w1084,,"улица Лётная, 99с1",,1,,,,55.825249,37.416571,4208,whoosh,ultradop
w1085,,"улица Большая Тульская, 13",,1,,,,55.709127,37.6221,4209,whoosh,ultradop
w1086,,"улица Большая Тульская, 13",,1,,,,55.709127,37.6221,4210,whoosh,ultradop
w1087,,"улица Малые Каменщики, 16",,1,,,,55.73586,37.653442,4211,whoosh,ultradop
w1088,,"улица Флотская, 25",,1,,,,55.861615,37.513134,4212,whoosh,ultradop
w1089,,"Строгинское шоссе, вл1А",,1,,,,55.804287,37.44051,4213,whoosh,ultradop
w1090,,"3-й Сетуньский проезд, 3",,1,,,,55.732356,37.535584,4214,whoosh,ultradop
w1091,,"Рублёвское шоссе, 28",,1,,,,55.747366,37.425055,4215,whoosh,ultradop
w1092,,"Каширское шоссе, 61",,1,,,,55.622471,37.712273,4216,whoosh,ultradop
w1093,,"3-й Сетуньский проезд, 13",,1,,,,55.731913,37.533097,4217,whoosh,ultradop
w1094,,"улица Чертановская, 20с3",,1,,,,55.624832,37.595394,4218,whoosh,ultradop
w1095,,Станция метро Царицино (вых. 4),,1,,,,55.622292,37.66826,4219,whoosh,ultradop
w1096,,"улица Голубинская, 16",,1,,,,55.598648,37.526928,4220,whoosh,ultradop
w1097,,"улица Азовская, 24к2",,1,,,,55.651943,37.595654,4221,whoosh,ultradop
w1098,,"Волгоградский проспект, 1с1",,1,,,,55.732841,37.672382,4222,whoosh,ultradop
w1099,,"Ярославское шоссе, 111",,1,,,,55.87034,37.709576,4223,whoosh,ultradop
w1100,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4224,whoosh,ultradop
w1101,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4225,whoosh,ultradop
w1102,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4226,whoosh,ultradop
w1103,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4227,whoosh,ultradop
w1104,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4228,whoosh,ultradop
w1105,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4229,whoosh,ultradop
w1106,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4230,whoosh,ultradop
w1107,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4231,whoosh,ultradop
w1108,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4232,whoosh,ultradop
w1109,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4233,whoosh,ultradop
w1110,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4234,whoosh,ultradop
w1111,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4235,whoosh,ultradop
w1112,,"Нижний Сусальный переулок, 5с16",,1,,,,55.75871,37.664742,4236,whoosh,ultradop
w1113,,"улица Первая Магистральная, 13с7",,1,,,,55.766707,37.527441,4237,whoosh,ultradop
w1114,,Станция метро Хорошёвская (вых. 8),,1,,,,55.77718,37.521253,4238,whoosh,ultradop
w1115,,"улица Михалковская, 38с6",,1,,,,55.841144,37.517926,4239,whoosh,ultradop
w1116,,"улица Михалковская, 59/5",,1,,,,55.83975,37.516572,4240,whoosh,ultradop
w1117,,"улица Михалковская, 48с4",,1,,,,55.8391615,37.515854,4241,whoosh,ultradop
w1118,,"улица Михалковская, 48с5",,1,,,,55.838051,37.514682,4242,whoosh,ultradop
w1119,,"улица Петрозаводская, 1",,1,,,,55.8638205,37.5021295,4243,whoosh,ultradop
w1120,,"улица Фестивальная, 69",,1,,,,55.8621323,37.5039413,4244,whoosh,ultradop
w1121,,"улица Фестивальная, 24А",,1,,,,55.8608946,37.5009879,4245,whoosh,ultradop
w1122,,"улица Фестивальная, 14",,1,,,,55.860316,37.4953033,4246,whoosh,ultradop
w1123,,улица Лавочкина 44,,1,,,,55.859664,37.491288,4247,whoosh,ultradop
w1124,,Нарвская улица,,1,,,,55.837609,37.504697,4248,whoosh,ultradop
w1125,,"улица Флотская, 50",,1,,,,55.853845,37.5006916,4249,whoosh,ultradop
w1126,,"улица Флотская, 66к1",,1,,,,55.856126,37.507096,4250,whoosh,ultradop
w1127,,"улица Автомоторная, 2с7",,1,,,,55.848325,37.538228,4251,whoosh,ultradop
w1128,,Кронштадский бульвар,,1,,,,55.844627,37.503526,4252,whoosh,ultradop
w1129,,"улица Автомоторная, 6Бс8",,1,,,,55.85041,37.535327,4253,whoosh,ultradop
